Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	Huntington disease	9/306	7.448860e-01	8.204948e-01	0	0	8.358623e-01	2.461815e-01	TUBB6;PLCB4;CREB3L2;POLR2D;GPX7;NRBF2;SDHD;TUBA4A;MTOR
GO_Biological_Process_2021	RNA degradation	2/79	7.675549e-01	8.422981e-01	0	0	7.174578e-01	1.898001e-01	BTG3;PFKP
GO_Biological_Process_2021	Porphyrin and chlorophyll metabolism	1/43	7.832787e-01	8.563457e-01	0	0	6.579217e-01	1.607084e-01	HCCS
GO_Biological_Process_2021	Neutrophil extracellular trap formation	5/189	7.931449e-01	8.629700e-01	0	0	7.496549e-01	1.737321e-01	C3;PLCB4;AQP9;AKT3;MTOR
GO_Biological_Process_2021	ABC transporters	1/45	7.981736e-01	8.629700e-01	0	0	6.279510e-01	1.415585e-01	ABCC1
GO_Biological_Process_2021	Glycosphingolipid biosynthesis	1/45	7.981736e-01	8.629700e-01	0	0	6.279510e-01	1.415585e-01	B3GALNT1
GO_Biological_Process_2021	Proteasome	1/46	8.052332e-01	8.674019e-01	0	0	6.139646e-01	1.329991e-01	PSME4
GO_Biological_Process_2021	Cardiac muscle contraction	2/87	8.120853e-01	8.715788e-01	0	0	6.496619e-01	1.352270e-01	SLC9A6;ATP1A1
GO_Biological_Process_2021	Amyotrophic lateral sclerosis	10/364	8.208760e-01	8.777980e-01	0	0	7.779858e-01	1.535614e-01	TUBB6;GPX7;NRBF2;SDHD;NRG2;BID;OPTN;TUBA4A;MTOR;PFN2
GO_Biological_Process_2021	N-Glycan biosynthesis	1/50	8.310900e-01	8.854887e-01	0	0	5.637279e-01	1.042993e-01	MGAT3
GO_Biological_Process_2021	Autoimmune thyroid disease	1/53	8.482068e-01	9.004514e-01	0	0	5.311224e-01	8.743909e-02	HLA-DRB4
GO_Biological_Process_2021	Systemic lupus erythematosus	3/135	8.545218e-01	9.038804e-01	0	0	6.268803e-01	9.855392e-02	C3;HLA-DRB4;ACTN1
GO_Biological_Process_2021	mRNA surveillance pathway	2/98	8.608504e-01	9.044930e-01	0	0	5.748922e-01	8.613869e-02	RNGTT;PPP2R3C
GO_Biological_Process_2021	Insulin signaling pathway	3/137	8.612749e-01	9.044930e-01	0	0	6.174595e-01	9.221236e-02	AKT3;CALML4;MTOR
GO_Biological_Process_2021	Endocytosis	6/252	8.772814e-01	9.180123e-01	0	0	6.716481e-01	8.793720e-02	CAPZA2;HSPA6;PIP5K1B;ARFGAP3;ACTR3B;PML
GO_Biological_Process_2021	Steroid hormone biosynthesis	1/61	8.858499e-01	9.236797e-01	0	0	4.601148e-01	5.576950e-02	SRD5A1
GO_Biological_Process_2021	Spliceosome	3/150	8.988107e-01	9.338707e-01	0	0	5.624725e-01	6.000617e-02	HSPA6;DHX16;U2AF1
GO_Biological_Process_2021	Retinol metabolism	1/68	9.110529e-01	9.429188e-01	0	0	4.118932e-01	3.836962e-02	DHRS3
GO_Biological_Process_2021	Ribosome	3/158	9.171003e-01	9.429188e-01	0	0	5.332188e-01	4.614392e-02	MRPL2;RPL11;MRPS18A
GO_Biological_Process_2021	RIG-I-like receptor signaling pathway	1/70	9.171735e-01	9.429188e-01	0	0	3.999127e-01	3.457588e-02	CXCL8
GO_Biological_Process_2021	Metabolism of xenobiotics by cytochrome P450	1/76	9.331252e-01	9.559639e-01	0	0	3.678049e-01	2.545795e-02	GSTP1
GO_Biological_Process_2021	Synaptic vesicle cycle	1/78	9.377287e-01	9.573328e-01	0	0	3.582142e-01	2.303123e-02	CACNA1A
GO_Biological_Process_2021	Oocyte meiosis	2/129	9.426007e-01	9.589653e-01	0	0	4.338628e-01	2.564672e-02	ADCY3;CALML4
GO_Biological_Process_2021	Natural killer cell mediated cytotoxicity	2/131	9.458746e-01	9.589663e-01	0	0	4.270917e-01	2.376563e-02	SH3BP2;BID
GO_Biological_Process_2021	RNA transport	3/186	9.598274e-01	9.697567e-01	0	0	4.509730e-01	1.849070e-02	RPP21;THOC5;RPP25
GO_Biological_Process_2021	Herpes simplex virus 1 infection	10/498	9.813205e-01	9.880650e-01	0	0	5.603674e-01	1.056638e-02	C3;IL6;HLA-DRB4;IL1B;AKT3;CALR;BID;ZNF267;MTOR;PML
GO_Biological_Process_2021	Oxidative phosphorylation	1/133	9.912641e-01	9.946588e-01	0	0	2.083605e-01	1.828222e-03	SDHD
GO_Biological_Process_2021	Olfactory transduction	2/440	9.999938e-01	9.999938e-01	0	0	1.237600e-01	7.675476e-07	ADCY3;CALML4
